type,react_date,post_id,user_id
Like,1588168380,4742,322
Emoticon,1588163801,698,922
Comment,1588164619,6572,638
Emoticon,1588162727,6007,514
Emoticon,1588165458,688,410
Emoticon,1588168586,693,84
Like,1588161162,68,192
Comment,1588165298,704,651
Emoticon,1588164104,5521,578
Emoticon,1588167164,2549,373
Comment,1588169423,3390,479
Like,1588165517,4264,555
Comment,1588168363,2096,655
Like,1588165093,654,166
Emoticon,1588163388,2395,342
Emoticon,1588162820,675,2
Comment,1588168753,725,897
Emoticon,1588166007,639,550
Emoticon,1588166091,691,406
Like,1588167284,702,287
Comment,1588163836,719,348
Comment,1588168128,730,418
Emoticon,1588163755,700,405
Like,1588166009,701,219
Like,1588164431,657,667
Comment,1588165815,718,724
Comment,1588161710,644,925
Like,1588164865,708,311
Like,1588162974,731,791
Like,1588165295,2930,283
Like,1588167819,669,149
Like,1588165525,642,491
Like,1588167504,1946,2
Comment,1588167216,706,342
Like,1588164291,706,342
Like,1588167409,687,310
Comment,1588165338,6988,553
Like,1588162194,715,485
Emoticon,1588168454,2753,276
Emoticon,1588168643,6525,377
Like,1588165427,4742,214
Emoticon,1588167716,6525,459
Emoticon,1588163585,7738,443
Emoticon,1588166788,8727,523
Comment,1588162983,685,806
Like,1588166838,5145,331
Emoticon,1588167098,735,49
Comment,1588167598,2974,778
Comment,1588163120,683,599
Emoticon,1588165167,4915,206
Like,1588165399,717,466
Emoticon,1588165514,4018,547
Like,1588163569,788,330
Like,1588165281,649,330
Like,1588163581,764,156
Like,1588164644,728,373
Emoticon,1588163757,731,308
Emoticon,1588165698,673,305
Emoticon,1588160641,712,313
Comment,1588168507,3558,977
Comment,1588166860,692,246
Comment,1588166213,733,35
Like,1588168046,709,736
Emoticon,1588166927,663,357
Like,1588163016,7677,471
Comment,1588166472,650,539
Like,1588165306,715,438
Comment,1588166165,5187,148
Like,1588167318,673,889
Comment,1588163237,788,926
Comment,1588162618,662,719
Comment,1588162131,647,505
Comment,1588168392,700,787
Emoticon,1588161576,3558,287
Emoticon,1588163857,717,214
Comment,1588166127,648,344
Comment,1588164614,808,655
Emoticon,1588165509,1931,588
Comment,1588164222,2473,703
Emoticon,1588166900,2096,739
Comment,1588161723,6944,991
Emoticon,1588167091,720,402
Like,1588164365,3741,54
Like,1588162599,7816,122
Emoticon,1588163392,4902,988
Like,1588164907,642,111
Like,1588165019,1887,892
Emoticon,1588167767,66,376
Comment,1588167857,732,335
Comment,1588165152,7738,56
Emoticon,1588166490,8160,521
Like,1588169427,2812,713
Like,1588164696,699,672
Emoticon,1588166080,655,500
Like,1588167133,808,924
Comment,1588163805,8019,574
Like,1588165695,8727,227
Emoticon,1588164453,8222,431
Like,1588165824,833,897
Comment,1588166669,4742,139
Like,1588168740,659,171
Comment,1588162129,4351,726
Emoticon,1588162506,5837,420
Comment,1588166069,6572,122
Emoticon,1588165688,8592,250
Comment,1588165720,701,590
Comment,1588164617,6572,130
Like,1588164818,724,188
Emoticon,1588170194,649,341
Emoticon,1588164560,8647,868
Like,1588161961,7821,852
Emoticon,1588165319,8592,147
Comment,1588163767,662,434
Comment,1588164270,669,726
Emoticon,1588163420,641,505
Comment,1588163124,719,45
Like,1588165035,3402,443
Comment,1588164463,733,109
Like,1588166845,4160,235
Emoticon,1588163333,702,450
Emoticon,1588162904,8682,336
Comment,1588168360,5679,852
Like,1588166398,2930,679
Emoticon,1588166072,415,191
Emoticon,1588164492,703,767
Comment,1588164957,652,583
Like,1588166310,713,457
Like,1588163601,669,953
Comment,1588163642,1595,992
Like,1588165611,1946,110
Like,1588164267,1931,135
Comment,1588167818,693,258
Like,1588168006,1603,168
Comment,1588166058,7817,564
Comment,1588165939,7813,570
Comment,1588165895,6204,176
Like,1588164123,8642,906
Comment,1588164604,715,306
Emoticon,1588166067,6525,972
Like,1588166074,118,704
Like,1588163340,6071,913
Comment,1588161754,675,860
Like,1588163660,465,798
Comment,1588167152,731,846
Like,1588166059,706,809
Emoticon,1588165099,690,245
Emoticon,1588167125,665,358
Like,1588165357,644,824
Like,1588161549,721,512
Comment,1588163108,702,781
Emoticon,1588163934,73,618
Like,1588169544,645,446
Like,1588163624,1931,786
Emoticon,1588163930,713,82
Emoticon,1588162568,714,717
Like,1588165309,726,649
Comment,1588164354,3402,391
Emoticon,1588168622,678,361
Comment,1588165719,685,352
Emoticon,1588166846,1792,938
Emoticon,1588162252,680,17
Emoticon,1588166816,3390,158
Emoticon,1588163855,8948,877
Like,1588165065,2466,563
Like,1588165051,649,842
Emoticon,1588166330,695,304
Emoticon,1588166965,642,403
Comment,1588168705,657,287
Emoticon,1588167917,5249,102
Emoticon,1588167580,728,315
Emoticon,1588166125,8948,330
Emoticon,1588164661,6071,380
Like,1588162263,1603,573
Emoticon,1588165587,656,375
Like,1588160399,7241,440
Comment,1588163144,516,863
Emoticon,1588164414,665,115
Like,1588163153,4742,674
Comment,1588166866,666,441
Like,1588166794,4160,868
Like,1588167071,788,237
Comment,1588163467,668,258
Like,1588163197,2792,869
Comment,1588167479,4351,617
Comment,1588165543,7810,276
Comment,1588168164,8285,915
Emoticon,1588167103,658,993
Comment,1588166902,8592,286
Like,1588167100,2473,449
Comment,1588167143,4740,81
Emoticon,1588165399,706,160
Comment,1588162923,1792,325
Comment,1588163463,676,346
Emoticon,1588168028,2096,431
Comment,1588164705,7821,54
Like,1588164229,7124,489
Comment,1588163198,7821,990
Like,1588163489,665,328
Comment,1588169778,833,849
Emoticon,1588161688,73,2
Emoticon,1588166724,701,49
Comment,1588162908,5145,148
Comment,1588167690,643,606
Emoticon,1588164552,9139,167
Emoticon,1588165586,637,767
Comment,1588167314,9139,365
Emoticon,1588164009,74,739
Emoticon,1588167128,5013,744
Emoticon,1588163900,731,490
Comment,1588167335,734,17
Like,1588169897,6071,694
Emoticon,1588162203,692,481
Emoticon,1588163994,1603,168
Comment,1588166962,7812,619
Emoticon,1588165764,7814,159
Comment,1588168640,72,167
Emoticon,1588165010,7508,519
Emoticon,1588164425,4902,996
Comment,1588165276,698,414
Like,1588163632,4902,84
Like,1588165879,2963,512
Like,1588166794,6572,881
Emoticon,1588164299,8222,983
Like,1588164781,653,960
Comment,1588165538,8948,795
Emoticon,1588166225,8647,3
Comment,1588165697,71,779
Emoticon,1588166066,71,702
Comment,1588164585,8592,864
Like,1588161960,653,221
Like,1588162835,696,457
Comment,1588165198,1074,434
Emoticon,1588165467,6204,298
Emoticon,1588162735,415,516
Emoticon,1588168888,72,342
Comment,1588163087,4018,485
Comment,1588168024,7815,155
Like,1588166873,7817,421
Emoticon,1588165393,764,670
Like,1588165537,635,350
Like,1588164437,1931,487
Like,1588163208,8285,621
Like,1588165179,718,697
Comment,1588167344,660,533
Comment,1588166628,6944,511
Like,1588164929,6525,664
Comment,1588164913,4902,380
Emoticon,1588164052,697,397
Emoticon,1588165854,1440,438
Like,1588162078,4273,299
Emoticon,1588162688,644,514
Emoticon,1588166711,71,328
Like,1588164474,7378,388
Emoticon,1588165836,7815,983
Emoticon,1588164227,4727,213
Emoticon,1588163795,287,767
Comment,1588166053,690,16
Like,1588168208,677,645
Comment,1588166413,5313,178
Emoticon,1588163687,8222,429
Like,1588166989,699,51
Like,1588167490,686,332
Like,1588163638,710,690
Comment,1588165049,3741,140
Emoticon,1588163315,5249,324
Emoticon,1588162925,650,899
Like,1588165490,703,401
Comment,1588163769,5313,239
Comment,1588164471,1887,138
Emoticon,1588166025,721,164
Like,1588167251,73,5
Comment,1588166036,635,496
Like,1588166209,6525,307
Like,1588167601,2930,835
Emoticon,1588163006,516,184
Like,1588166567,2141,563
Emoticon,1588165085,664,407
Emoticon,1588167816,5145,926
Like,1588159970,5921,461
Emoticon,1588167869,7813,680
Comment,1588164587,730,134
Emoticon,1588165297,9139,334
Like,1588162654,8682,921
Comment,1588163348,671,913
Emoticon,1588166110,721,717
Comment,1588167255,2771,484
Comment,1588166211,9087,388
Comment,1588163926,658,660
Like,1588165644,684,821
Emoticon,1588162484,652,346
Emoticon,1588167392,717,548
Comment,1588166512,687,325
Emoticon,1588162674,2957,426
Emoticon,1588167574,1946,398
Like,1588168827,708,571
Comment,1588163276,8727,261
Comment,1588166806,8647,612
Like,1588163560,8160,62
Like,1588168659,6071,692
Comment,1588163482,711,559
Emoticon,1588162803,7677,797
Emoticon,1588160939,655,738
Comment,1588168922,5145,523
Like,1588163507,2702,282
Like,1588161809,720,812
Like,1588162460,1509,468
Emoticon,1588164644,4273,451
Emoticon,1588158822,7604,603
Comment,1588164936,2957,546
Like,1588164243,651,341
Like,1588163417,701,99
Comment,1588168815,6572,259
Emoticon,1588165446,672,674
Emoticon,1588159190,68,37
Like,1588163789,67,630
Like,1588167354,7378,342
Emoticon,1588164255,663,220
Emoticon,1588167507,1931,271
Emoticon,1588165381,3558,81
Comment,1588163628,1509,923
Like,1588166713,7950,416
Like,1588165728,788,318
Comment,1588164808,4395,38
Like,1588165266,719,588
Like,1588169084,65,329
Emoticon,1588166889,8647,694
Comment,1588163018,681,942
Emoticon,1588168296,6525,124
Like,1588165957,704,730
Comment,1588161784,714,499
Like,1588161675,8019,142
Emoticon,1588162680,685,367
Comment,1588165869,671,133
Like,1588168125,688,985
Like,1588167810,7215,881
Like,1588165648,728,688
Like,1588166793,7045,940
Like,1588162863,674,860
Comment,1588164535,659,96
Like,1588164144,635,650
Like,1588167409,788,59
Like,1588164492,2963,826
Comment,1588167443,4727,774
Like,1588162445,666,189
Like,1588168111,643,257
Comment,1588163178,733,521
Emoticon,1588163350,8682,790
Emoticon,1588166867,2096,30
Like,1588168958,714,62
Emoticon,1588166382,635,263
Like,1588164418,8592,585
Emoticon,1588164845,415,526
Emoticon,1588163908,3390,369
Emoticon,1588164505,7190,331
Emoticon,1588162923,686,17
Emoticon,1588166503,699,901
Comment,1588165204,4423,999
Emoticon,1588168012,1931,430
Comment,1588166571,5249,890
Comment,1588166718,663,769
Comment,1588163209,6071,960
Like,1588165199,734,766
Emoticon,1588166464,7816,389
Like,1588163100,729,690
Comment,1588165481,5013,561
Comment,1588164047,7810,366
Comment,1588166086,674,996
Like,1588163931,764,114
Like,1588169859,701,98
Comment,1588162893,654,754
Emoticon,1588165773,71,838
Emoticon,1588166052,704,600
Comment,1588165076,2792,401
Comment,1588161278,731,88
Comment,1588162916,710,424
Comment,1588166324,701,924
Comment,1588166002,714,115
Like,1588166053,720,185
Like,1588163914,3611,665
Like,1588166099,2957,250
Comment,1588165500,3808,171
Like,1588164061,2400,208
Comment,1588166470,689,256
Emoticon,1588164573,6011,580
Emoticon,1588163982,465,982
Emoticon,1588166588,1946,255
Like,1588169675,764,12
Like,1588165610,7124,314
Like,1588164556,706,399
Like,1588167082,713,254
Emoticon,1588167734,4264,817
Comment,1588158729,3390,243
Like,1588164012,66,598
Like,1588163772,6944,524
Comment,1588165921,671,770
Like,1588163953,648,479
Like,1588166422,679,636
Comment,1588165264,8642,578
Comment,1588169274,7508,545
Emoticon,1588164800,3753,298
Like,1588165620,788,25
Emoticon,1588166303,649,382
Like,1588165282,699,959
Comment,1588160141,640,366
Comment,1588163109,734,992
Comment,1588162749,712,33
Like,1588167917,681,43
Comment,1588166989,723,536
Like,1588166522,709,729
Comment,1588161512,641,158
Emoticon,1588162080,2792,568
Comment,1588167752,688,796
Emoticon,1588166098,2974,41
Comment,1588163517,7811,893
Like,1588163159,6007,978
Comment,1588168242,4351,48
Emoticon,1588167430,516,819
Comment,1588165081,723,781
Like,1588162797,2771,348
Comment,1588162915,4620,645
Emoticon,1588165739,666,846
Comment,1588166274,67,892
Emoticon,1588161245,2957,780
Emoticon,1588166701,2395,960
Comment,1588162559,7821,910
Emoticon,1588163401,8222,711
Comment,1588164981,4423,169
Like,1588168033,659,26
Like,1588163848,641,588
Like,1588165285,5921,630
Comment,1588167128,729,68
Emoticon,1588164948,652,940
Emoticon,1588165939,8019,493
Like,1588164933,644,166
Comment,1588161595,737,672
Emoticon,1588165451,5145,931
Emoticon,1588165317,682,669
Emoticon,1588167477,9139,311
Like,1588165209,7241,860
Comment,1588164833,705,156
Emoticon,1588168467,3592,151
Emoticon,1588164253,652,946
Emoticon,1588165550,3753,353
Comment,1588166051,9087,246
Like,1588162535,683,106
Comment,1588162328,709,585
Like,1588166716,74,830
Emoticon,1588163301,698,862
Emoticon,1588161171,1167,369
Like,1588164197,8727,237
Comment,1588163027,4620,56
Like,1588166513,4273,876
Emoticon,1588161941,7241,725
Emoticon,1588165687,737,135
Comment,1588165654,7215,639
Like,1588164145,655,476
Comment,1588163791,651,544
Emoticon,1588164605,2771,20
Comment,1588164525,7190,196
Emoticon,1588161356,731,886
Like,1588163415,7215,956
Like,1588167176,5013,885
Comment,1588165915,2963,89
Comment,1588164924,67,460
Emoticon,1588166331,663,983
Comment,1588161284,659,398
Emoticon,1588166016,3611,548
Emoticon,1588164551,415,84
Comment,1588166903,1603,409
Emoticon,1588164651,6525,944
Like,1588163038,788,116
Like,1588165894,8948,552
Comment,1588161857,287,332
Like,1588162368,4160,796
Like,1588164270,8948,314
Comment,1588166760,1500,742
Like,1588167680,6890,460
Comment,1588163661,730,104
Emoticon,1588166631,694,909
Emoticon,1588162955,705,625
Comment,1588167716,2096,526
Emoticon,1588163486,686,83
Like,1588169757,2141,282
Comment,1588163820,733,691
Emoticon,1588167179,675,929
Emoticon,1588163349,7815,586
Emoticon,1588163646,2792,109
Emoticon,1588167432,683,835
Like,1588165522,708,257
Emoticon,1588172624,700,266
Like,1588164663,716,868
Like,1588163327,2473,784
Comment,1588167059,9087,747
Like,1588164577,72,522
Comment,1588166656,5313,945
Emoticon,1588165446,2771,339
Emoticon,1588166538,676,688
Emoticon,1588165594,712,456
Like,1588167560,659,726
Like,1588162537,6525,81
Like,1588169836,646,896
Comment,1588162184,5521,853
Like,1588162428,660,3
Like,1588164911,2702,302
Like,1588166379,69,409
Comment,1588165163,650,394
Comment,1588165426,684,75
Comment,1588167763,7821,757
Comment,1588164713,1931,583
Emoticon,1588164242,1167,845
Emoticon,1588163637,694,736
Like,1588163110,698,485
Emoticon,1588164855,7817,347
Comment,1588164759,3741,897
Emoticon,1588164845,678,539
Comment,1588162830,67,741
Comment,1588159975,3402,133
Comment,1588166588,1595,20
Comment,1588164539,5249,791
Emoticon,1588169321,833,852
Emoticon,1588164887,7813,43
Emoticon,1588166198,3390,208
Like,1588167684,17,68
Like,1588167530,4160,374
Like,1588167806,68,406
Like,1588163767,691,783
Like,1588168502,648,358
Emoticon,1588164930,1603,7
Comment,1588165845,8948,109
Like,1588168148,728,961
Like,1588165828,680,576
Comment,1588165313,725,990
Like,1588165230,701,606
Emoticon,1588166302,671,22
Like,1588163730,1792,691
Comment,1588161647,712,98
Like,1588165438,674,159
Emoticon,1588165157,653,31
Like,1588166119,8019,215
Emoticon,1588160956,8592,845
Comment,1588163355,647,5
Comment,1588169306,671,605
Emoticon,1588164917,639,583
Like,1588168661,668,124
Comment,1588165022,4902,269
Comment,1588167366,7045,514
Emoticon,1588166423,17,408
Comment,1588161134,728,906
Comment,1588167333,5679,74
Comment,1588164633,2473,956
Like,1588163399,4740,443
Like,1588165082,657,264
Emoticon,1588166659,516,575
Like,1588166056,4750,146
Emoticon,1588168826,7508,909
Like,1588162714,5013,441
Emoticon,1588167689,659,773
Emoticon,1588165048,6572,809
Comment,1588165169,6944,933
Comment,1588167494,655,916
Comment,1588165406,1931,122
Comment,1588165008,719,335
Like,1588164183,8160,536
Like,1588165170,646,179
Emoticon,1588165863,7241,370
Comment,1588163998,2753,365
Emoticon,1588165689,287,378
Like,1588166049,698,896
Emoticon,1588162371,287,375
Comment,1588165043,733,960
Comment,1588163490,73,84
Comment,1588163610,7241,764
Comment,1588169361,6890,591
Emoticon,1588162303,68,325
Emoticon,1588164303,1946,479
Comment,1588165007,6715,481
Comment,1588162832,3741,507
Emoticon,1588164824,17,9
Like,1588161785,2771,414
Emoticon,1588167705,685,776
Emoticon,1588164923,3808,131
Comment,1588168539,4740,592
Emoticon,1588168006,705,777
Comment,1588165615,655,768
Comment,1588165490,6890,281
Like,1588164267,5521,481
Emoticon,1588166870,688,768
Emoticon,1588167625,681,782
Emoticon,1588169383,640,490
Comment,1588162620,415,714
Comment,1588165073,645,320
Like,1588164090,732,945
Like,1588164777,7815,817
Like,1588167006,642,781
Emoticon,1588165179,733,239
Comment,1588166032,657,95
Comment,1588163953,1167,811
Emoticon,1588163924,7817,954
Like,1588164538,715,779
Comment,1588167255,734,171
Comment,1588164287,788,557
Like,1588166289,4742,170
Emoticon,1588163922,636,709
Emoticon,1588164715,2792,735
Emoticon,1588163895,689,377
Emoticon,1588166379,5164,146
Comment,1588169736,709,848
Emoticon,1588168530,676,123
Emoticon,1588166015,7190,699
Comment,1588166567,703,640
Emoticon,1588170257,2957,392
Emoticon,1588163435,726,266
Comment,1588166948,682,97
Comment,1588166364,1518,98
Like,1588161814,709,748
Comment,1588163778,702,394
Emoticon,1588164498,711,466
Comment,1588168774,8019,239
Emoticon,1588162703,7950,497
Like,1588167728,6071,274
Emoticon,1588162360,701,37
Like,1588165838,695,304
Like,1588163577,5313,322
Comment,1588164024,8592,531
Like,1588166057,68,476
Like,1588165749,731,406
Emoticon,1588167207,660,441
Emoticon,1588164718,702,65
Like,1588167179,9139,335
Emoticon,1588166770,668,404
Emoticon,1588162288,2963,485
Comment,1588164146,719,968
Like,1588164340,4273,236
Comment,1588164211,692,368
Comment,1588162629,694,389
Emoticon,1588167359,649,134
Comment,1588163725,8729,574
Like,1588163843,707,893
Comment,1588165940,1518,644
Like,1588166733,4620,731
Emoticon,1588163734,712,631
Comment,1588169497,685,120
Emoticon,1588161156,3741,694
Emoticon,1588167904,71,187
Like,1588165465,5521,179
Emoticon,1588164551,652,20
Comment,1588166455,666,475
Comment,1588164905,673,10
Comment,1588167214,69,745
Like,1588160773,1440,820
Like,1588163019,2753,694
Comment,1588164277,678,159
Comment,1588163670,2466,889
Comment,1588165769,688,136
Comment,1588168032,721,130
Like,1588162566,644,206
Emoticon,1588164073,705,925
Emoticon,1588165583,6890,635
Comment,1588165166,69,131
Like,1588163819,4423,997
Emoticon,1588165139,6525,177
Like,1588164882,652,747
Emoticon,1588162591,660,510
Comment,1588166916,664,277
Like,1588164069,7677,648
Emoticon,1588164024,634,384
Like,1588161757,709,225
Comment,1588166794,651,972
Emoticon,1588162724,6944,558
Comment,1588165728,707,612
Comment,1588163687,650,944
Like,1588168619,2096,829
Comment,1588167892,680,481
Emoticon,1588164339,648,773
Like,1588164550,675,468
